time,temperature_2m,apparent_temperature,precipitation_probability,precipitation (mm),rain (mm)
2023-11-15T20:00,20.0,21.5,0,0.00,0.00
2023-11-15T21:00,19.3,20.7,0,0.00,0.00
2023-11-15T22:00,18.7,20.0,0,0.00,0.00
2023-11-15T23:00,17.4,18.8,0,0.00,0.00
2023-11-16T00:00,16.9,18.2,0,0.00,0.00
2023-11-16T01:00,16.5,17.8,0,0.00,0.00
2023-11-16T02:00,16.1,17.4,0,0.00,0.00
2023-11-16T03:00,15.8,17.1,0,0.00,0.00
2023-11-16T04:00,15.5,16.5,0,0.00,0.00
2023-11-16T05:00,15.2,15.9,0,0.00,0.00
2023-11-16T06:00,14.8,15.4,0,0.00,0.00
2023-11-16T07:00,14.8,15.4,0,0.00,0.00
2023-11-16T08:00,16.8,17.8,0,0.00,0.00
2023-11-16T09:00,19.9,21.0,0,0.00,0.00
2023-11-16T10:00,22.8,24.2,0,0.00,0.00
2023-11-16T11:00,24.4,26.6,0,0.00,0.00
2023-11-16T12:00,25.5,27.9,0,0.00,0.00
2023-11-16T13:00,26.2,28.1,0,0.00,0.00
2023-11-16T14:00,26.4,27.2,0,0.00,0.00
2023-11-16T15:00,26.2,26.9,0,0.00,0.00
2023-11-16T16:00,25.5,26.1,0,0.00,0.00
2023-11-16T17:00,23.8,25.9,0,0.00,0.00
2023-11-16T18:00,22.6,24.6,0,0.00,0.00
2023-11-16T19:00,21.8,23.8,0,0.00,0.00
2023-11-16T20:00,21.2,23.1,0,0.00,0.00
2023-11-16T21:00,20.4,22.3,0,0.00,0.00
2023-11-16T22:00,19.7,21.5,0,0.00,0.00
2023-11-16T23:00,17.5,19.3,0,0.00,0.00
2023-11-17T00:00,16.7,18.4,0,0.00,0.00
2023-11-17T01:00,15.9,17.5,0,0.00,0.00
2023-11-17T02:00,15.7,17.2,0,0.00,0.00
2023-11-17T03:00,15.7,17.2,0,0.00,0.00
2023-11-17T04:00,15.6,17.0,0,0.00,0.00
2023-11-17T05:00,15.1,16.4,0,0.00,0.00
2023-11-17T06:00,14.8,16.0,0,0.00,0.00
2023-11-17T07:00,14.9,16.0,0,0.00,0.00
2023-11-17T08:00,16.9,18.2,0,0.00,0.00
2023-11-17T09:00,20.8,22.2,0,0.00,0.00
2023-11-17T10:00,23.6,25.0,0,0.00,0.00
2023-11-17T11:00,25.1,26.9,0,0.00,0.00
2023-11-17T12:00,26.0,27.6,0,0.00,0.00
2023-11-17T13:00,26.6,27.6,0,0.00,0.00
2023-11-17T14:00,26.9,27.8,0,0.00,0.00
2023-11-17T15:00,26.7,27.6,0,0.00,0.00
2023-11-17T16:00,26.1,27.0,0,0.00,0.00
2023-11-17T17:00,24.6,26.8,0,0.00,0.00
2023-11-17T18:00,22.9,25.1,0,0.00,0.00
2023-11-17T19:00,21.8,24.0,0,0.00,0.00
2023-11-17T20:00,21.0,23.2,0,0.00,0.00
2023-11-17T21:00,20.5,22.4,0,0.00,0.00
2023-11-17T22:00,19.8,21.6,0,0.00,0.00
2023-11-17T23:00,18.8,20.5,0,0.00,0.00
2023-11-18T00:00,18.3,19.8,0,0.00,0.00
2023-11-18T01:00,17.9,19.2,0,0.00,0.00
2023-11-18T02:00,17.4,18.5,0,0.00,0.00
2023-11-18T03:00,17.0,17.9,0,0.00,0.00
2023-11-18T04:00,16.9,17.7,0,0.00,0.00
2023-11-18T05:00,16.3,17.2,0,0.00,0.00
2023-11-18T06:00,15.6,16.6,0,0.00,0.00
2023-11-18T07:00,15.8,16.9,0,0.00,0.00
2023-11-18T08:00,17.8,19.2,0,0.00,0.00
2023-11-18T09:00,20.6,22.2,0,0.00,0.00
2023-11-18T10:00,23.2,24.9,0,0.00,0.00
2023-11-18T11:00,25.1,27.1,0,0.00,0.00
2023-11-18T12:00,26.2,27.9,0,0.00,0.00
2023-11-18T13:00,26.8,27.4,0,0.00,0.00
2023-11-18T14:00,26.9,27.4,0,0.00,0.00
2023-11-18T15:00,26.7,27.4,0,0.00,0.00
2023-11-18T16:00,26.1,26.8,0,0.00,0.00
2023-11-18T17:00,24.3,26.2,0,0.00,0.00
2023-11-18T18:00,23.0,24.8,0,0.00,0.00
2023-11-18T19:00,22.1,23.7,0,0.00,0.00
2023-11-18T20:00,21.5,23.1,0,0.00,0.00
2023-11-18T21:00,20.9,22.5,0,0.00,0.00
2023-11-18T22:00,20.2,21.9,0,0.00,0.00
2023-11-18T23:00,18.6,20.1,0,0.00,0.00
2023-11-19T00:00,18.0,19.6,0,0.00,0.00
2023-11-19T01:00,17.6,19.2,0,0.00,0.00
2023-11-19T02:00,17.4,19.1,0,0.00,0.00
2023-11-19T03:00,17.2,18.9,0,0.00,0.00
2023-11-19T04:00,17.0,18.4,0,0.00,0.00
2023-11-19T05:00,16.4,17.8,0,0.00,0.00
2023-11-19T06:00,16.1,17.4,0,0.00,0.00
2023-11-19T07:00,16.1,17.4,0,0.00,0.00
2023-11-19T08:00,18.3,19.9,0,0.00,0.00
2023-11-19T09:00,21.3,22.5,0,0.00,0.00
2023-11-19T10:00,23.8,24.5,0,0.00,0.00
2023-11-19T11:00,24.5,25.0,0,0.00,0.00
2023-11-19T12:00,25.3,25.7,0,0.00,0.00
2023-11-19T13:00,25.7,26.1,0,0.00,0.00
2023-11-19T14:00,25.8,25.9,0,0.00,0.00
2023-11-19T15:00,25.5,25.7,0,0.00,0.00
2023-11-19T16:00,24.8,25.1,0,0.00,0.00
2023-11-19T17:00,23.6,24.9,0,0.00,0.00
2023-11-19T18:00,22.3,23.3,0,0.00,0.00
2023-11-19T19:00,21.3,22.1,0,0.00,0.00
2023-11-19T20:00,20.3,21.0,0,0.00,0.00
2023-11-19T21:00,19.5,20.2,0,0.00,0.00
2023-11-19T22:00,18.7,19.4,0,0.00,0.00
2023-11-19T23:00,17.2,18.0,0,0.00,0.00
2023-11-20T00:00,16.6,17.4,0,0.00,0.00
2023-11-20T01:00,16.2,16.9,0,0.00,0.00
2023-11-20T02:00,15.8,16.5,0,0.00,0.00
2023-11-20T03:00,15.4,16.2,0,0.00,0.00
2023-11-20T04:00,15.0,15.5,0,0.00,0.00
2023-11-20T05:00,14.5,15.1,0,0.00,0.00
2023-11-20T06:00,13.8,14.3,0,0.00,0.00
2023-11-20T07:00,13.8,14.3,0,0.00,0.00
2023-11-20T08:00,16.1,17.2,0,0.00,0.00
2023-11-20T09:00,20.2,21.3,0,0.00,0.00
2023-11-20T10:00,23.0,23.8,0,0.00,0.00
2023-11-20T11:00,23.7,24.8,0,0.00,0.00
2023-11-20T12:00,24.7,25.7,0,0.00,0.00
2023-11-20T13:00,25.3,25.9,0,0.00,0.00
2023-11-20T14:00,25.4,25.2,0,0.00,0.00
2023-11-20T15:00,25.1,24.8,0,0.00,0.00
2023-11-20T16:00,24.3,24.3,0,0.00,0.00
2023-11-20T17:00,23.1,24.4,0,0.00,0.00
2023-11-20T18:00,21.6,22.8,0,0.00,0.00
2023-11-20T19:00,20.7,22.0,0,0.00,0.00
2023-11-20T20:00,20.0,21.1,0,0.00,0.00
2023-11-20T21:00,19.4,20.4,0,0.00,0.00
2023-11-20T22:00,18.7,19.6,0,0.00,0.00
2023-11-20T23:00,17.3,18.4,0,0.00,0.00
2023-11-21T00:00,16.8,17.7,0,0.00,0.00
2023-11-21T01:00,16.3,17.1,0,0.00,0.00
2023-11-21T02:00,15.9,16.6,0,0.00,0.00
2023-11-21T03:00,15.5,16.0,0,0.00,0.00
2023-11-21T04:00,15.0,15.4,0,0.00,0.00
2023-11-21T05:00,14.7,15.0,0,0.00,0.00
2023-11-21T06:00,14.3,14.5,0,0.00,0.00
2023-11-21T07:00,14.2,14.4,0,0.00,0.00
2023-11-21T08:00,15.9,16.4,0,0.00,0.00
2023-11-21T09:00,19.0,19.6,0,0.00,0.00
2023-11-21T10:00,21.9,22.7,0,0.00,0.00
2023-11-21T11:00,23.6,25.1,0,0.00,0.00
2023-11-21T12:00,24.8,25.9,0,0.00,0.00
2023-11-21T13:00,25.4,26.1,0,0.00,0.00
2023-11-21T14:00,25.7,25.4,0,0.00,0.00
2023-11-21T15:00,25.4,25.0,0,0.00,0.00
2023-11-21T16:00,24.5,24.2,0,0.00,0.00
2023-11-21T17:00,22.5,23.4,0,0.00,0.00
2023-11-21T18:00,21.1,21.9,0,0.00,0.00
2023-11-21T19:00,20.1,20.9,0,0.00,0.00
2023-11-21T20:00,19.2,20.0,0,0.00,0.00
2023-11-21T21:00,18.3,19.0,0,0.00,0.00
2023-11-21T22:00,17.4,18.1,0,0.00,0.00
2023-11-21T23:00,16.8,17.3,0,0.00,0.00
2023-11-22T00:00,16.2,16.6,0,0.00,0.00
2023-11-22T01:00,15.8,16.1,0,0.00,0.00
2023-11-22T02:00,15.4,15.7,0,0.00,0.00
2023-11-22T03:00,15.0,15.2,0,0.00,0.00
2023-11-22T04:00,14.6,14.8,0,0.00,0.00
2023-11-22T05:00,14.6,14.5,0,0.00,0.00
2023-11-22T06:00,14.2,14.1,0,0.00,0.00
2023-11-22T07:00,14.1,13.9,0,0.00,0.00
2023-11-22T08:00,15.7,15.5,0,0.00,0.00
2023-11-22T09:00,18.3,18.1,0,0.00,0.00
2023-11-22T10:00,20.7,20.4,0,0.00,0.00
2023-11-22T11:00,22.1,22.5,0,0.00,0.00
2023-11-22T12:00,23.6,24.1,0,0.00,0.00
2023-11-22T13:00,24.5,24.6,0,0.00,0.00
2023-11-22T14:00,24.9,24.6,0,0.00,0.00
2023-11-22T15:00,25.0,24.5,0,0.00,0.00
2023-11-22T16:00,24.4,23.9,0,0.00,0.00
2023-11-22T17:00,22.6,23.5,0,0.00,0.00
2023-11-22T18:00,21.3,22.3,0,0.00,0.00
2023-11-22T19:00,20.4,21.3,0,0.00,0.00
2023-11-22T20:00,19.5,20.5,0,0.00,0.00
2023-11-22T21:00,18.6,19.7,0,0.00,0.00
2023-11-22T22:00,17.9,19.0,0,0.00,0.00
2023-11-22T23:00,16.0,17.0,0,0.00,0.00
2023-11-23T00:00,15.2,16.1,0,0.00,0.00
2023-11-23T01:00,14.6,15.5,0,0.00,0.00
2023-11-23T02:00,14.2,15.2,0,0.00,0.00
2023-11-23T03:00,13.7,14.6,0,0.00,0.00
2023-11-23T04:00,12.9,13.7,0,0.00,0.00
2023-11-23T05:00,12.8,13.4,0,0.00,0.00
2023-11-23T06:00,12.7,13.4,0,0.00,0.00
2023-11-23T07:00,12.8,13.4,0,0.00,0.00
2023-11-23T08:00,13.1,14.0,0,0.00,0.00
2023-11-23T09:00,17.0,18.2,0,0.00,0.00
2023-11-23T10:00,21.0,21.9,0,0.00,0.00
2023-11-23T11:00,23.1,24.1,0,0.00,0.00
2023-11-23T12:00,24.4,25.5,0,0.00,0.00
2023-11-23T13:00,25.3,26.2,0,0.00,0.00
2023-11-23T14:00,25.6,25.6,0,0.00,0.00
2023-11-23T15:00,25.5,25.4,0,0.00,0.00
2023-11-23T16:00,24.9,24.7,0,0.00,0.00
2023-11-23T17:00,22.4,23.4,0,0.00,0.00
2023-11-23T18:00,20.8,21.8,0,0.00,0.00
2023-11-23T19:00,19.9,20.8,0,0.00,0.00
2023-11-23T20:00,19.1,19.8,0,0.00,0.00
2023-11-23T21:00,18.3,18.9,0,0.00,0.00
2023-11-23T22:00,17.3,17.9,0,0.00,0.00
2023-11-23T23:00,16.5,17.0,0,0.00,0.00
2023-11-24T00:00,15.8,16.2,0,0.00,0.00
2023-11-24T01:00,15.2,15.6,0,0.00,0.00
2023-11-24T02:00,14.6,15.0,0,0.00,0.00
2023-11-24T03:00,14.1,14.5,0,0.00,0.00
2023-11-24T04:00,13.8,14.3,0,0.00,0.00
2023-11-24T05:00,13.3,13.9,0,0.00,0.00
2023-11-24T06:00,12.9,13.5,0,0.00,0.00
2023-11-24T07:00,13.1,13.8,0,0.00,0.00
2023-11-24T08:00,14.3,15.5,0,0.00,0.00
2023-11-24T09:00,18.2,19.8,0,0.00,0.00
2023-11-24T10:00,21.5,23.2,0,0.00,0.00
2023-11-24T11:00,23.1,24.6,0,0.00,0.00
2023-11-24T12:00,24.4,25.7,0,0.00,0.00
2023-11-24T13:00,25.1,26.0,0,0.00,0.00
2023-11-24T14:00,25.2,25.5,0,0.00,0.00
2023-11-24T15:00,25.0,25.3,0,0.00,0.00
2023-11-24T16:00,24.3,24.7,0,0.00,0.00
2023-11-24T17:00,22.8,24.1,0,0.00,0.00
2023-11-24T18:00,21.3,22.7,0,0.00,0.00
2023-11-24T19:00,20.5,21.9,0,0.00,0.00
2023-11-24T20:00,19.4,20.8,0,0.00,0.00
2023-11-24T21:00,18.6,19.9,0,0.00,0.00
2023-11-24T22:00,17.9,19.0,0,0.00,0.00
2023-11-24T23:00,16.4,17.6,0,0.00,0.00
2023-11-25T00:00,15.9,17.0,0,0.00,0.00
2023-11-25T01:00,15.3,16.3,0,0.00,0.00
2023-11-25T02:00,14.7,15.7,0,0.00,0.00
2023-11-25T03:00,14.2,15.1,0,0.00,0.00
2023-11-25T04:00,13.6,14.3,0,0.00,0.00
2023-11-25T05:00,13.0,13.5,0,0.00,0.00
2023-11-25T06:00,12.6,13.1,0,0.00,0.00
2023-11-25T07:00,12.5,13.0,0,0.00,0.00
2023-11-25T08:00,13.6,14.5,0,0.00,0.00
2023-11-25T09:00,17.4,18.5,0,0.00,0.00
2023-11-25T10:00,20.5,21.2,0,0.00,0.00
2023-11-25T11:00,22.4,23.7,0,0.00,0.00
2023-11-25T12:00,23.6,24.7,0,0.00,0.00
2023-11-25T13:00,23.9,24.1,0,0.00,0.00
2023-11-25T14:00,24.0,24.0,0,0.00,0.00
2023-11-25T15:00,23.9,23.8,0,0.00,0.00
2023-11-25T16:00,23.3,23.4,0,0.00,0.00
2023-11-25T17:00,22.3,23.6,0,0.00,0.00
2023-11-25T18:00,20.7,22.0,0,0.00,0.00
2023-11-25T19:00,19.7,21.0,0,0.00,0.00
2023-11-25T20:00,18.6,19.7,0,0.00,0.00
2023-11-25T21:00,17.7,18.8,0,0.00,0.00
2023-11-25T22:00,17.0,18.0,0,0.00,0.00
2023-11-25T23:00,15.9,16.8,0,0.00,0.00
2023-11-26T00:00,15.4,16.2,0,0.00,0.00
2023-11-26T01:00,14.9,15.6,0,0.00,0.00
2023-11-26T02:00,14.5,15.2,0,0.00,0.00
2023-11-26T03:00,14.6,15.2,0,0.00,0.00
2023-11-26T04:00,14.6,15.3,0,0.00,0.00
2023-11-26T05:00,14.0,14.5,0,0.00,0.00
2023-11-26T06:00,14.0,14.4,0,0.00,0.00
2023-11-26T07:00,14.1,14.5,0,0.00,0.00
2023-11-26T08:00,15.2,15.8,0,0.00,0.00
2023-11-26T09:00,18.3,18.9,0,0.00,0.00
2023-11-26T10:00,21.3,21.9,0,0.00,0.00
2023-11-26T11:00,23.0,24.1,0,0.00,0.00
2023-11-26T12:00,24.1,24.5,0,0.00,0.00
2023-11-26T13:00,24.8,25.3,0,0.00,0.00
2023-11-26T14:00,25.1,25.4,0,0.00,0.00
2023-11-26T15:00,24.7,24.9,0,0.00,0.00
2023-11-26T16:00,24.0,24.4,0,0.00,0.00
2023-11-26T17:00,22.9,24.4,0,0.00,0.00
2023-11-26T18:00,21.7,23.3,0,0.00,0.00
2023-11-26T19:00,20.8,22.4,0,0.00,0.00
2023-11-26T20:00,20.0,21.5,0,0.00,0.00
2023-11-26T21:00,19.4,20.9,0,0.00,0.00
2023-11-26T22:00,18.7,20.3,0,0.00,0.00
2023-11-26T23:00,17.6,19.3,0,0.00,0.00
2023-11-27T00:00,17.4,19.1,0,0.00,0.00
2023-11-27T01:00,17.0,18.6,0,0.00,0.00
2023-11-27T02:00,16.7,18.0,0,0.00,0.00
2023-11-27T03:00,16.7,17.9,0,0.00,0.00
2023-11-27T04:00,16.4,17.5,0,0.00,0.00
2023-11-27T05:00,16.2,17.2,0,0.00,0.00
2023-11-27T06:00,16.1,17.1,0,0.00,0.00
2023-11-27T07:00,16.3,16.7,0,0.00,0.00
2023-11-27T08:00,17.1,18.0,0,0.00,0.00
2023-11-27T09:00,18.3,19.3,0,0.00,0.00
2023-11-27T10:00,19.4,20.2,0,0.00,0.00
2023-11-27T11:00,20.3,20.9,0,0.00,0.00
2023-11-27T12:00,21.1,21.7,0,0.00,0.00
2023-11-27T13:00,22.1,22.8,0,0.00,0.00
2023-11-27T14:00,22.9,23.3,0,0.00,0.00
2023-11-27T15:00,22.3,22.3,1,0.00,0.00
2023-11-27T16:00,20.6,21.8,2,0.30,0.10
2023-11-27T17:00,21.4,21.9,3,0.00,0.00
2023-11-27T18:00,20.3,20.9,22,0.00,0.00
2023-11-27T19:00,19.5,20.2,42,0.10,0.00
2023-11-27T20:00,19.0,20.1,61,0.10,0.00
2023-11-27T21:00,18.4,19.0,70,0.00,0.00
2023-11-27T22:00,17.8,18.5,78,0.00,0.00
2023-11-27T23:00,16.8,18.1,87,0.00,0.00
2023-11-28T00:00,16.5,18.0,59,0.60,0.00
2023-11-28T01:00,16.2,17.6,31,0.40,0.00
2023-11-28T02:00,15.9,17.1,3,0.50,0.00
2023-11-28T03:00,15.6,16.6,5,0.20,0.00
2023-11-28T04:00,15.4,16.5,8,0.20,0.00
2023-11-28T05:00,15.9,17.2,10,0.00,0.00
2023-11-28T06:00,15.8,17.3,12,0.10,0.00
2023-11-28T07:00,15.8,17.2,14,0.00,0.00
2023-11-28T08:00,16.7,18.1,16,0.00,0.00
2023-11-28T09:00,18.1,19.5,22,0.10,0.00
2023-11-28T10:00,19.8,21.0,29,0.00,0.00
2023-11-28T11:00,19.8,21.0,35,0.10,0.00
2023-11-28T12:00,20.4,21.4,23,0.00,0.00
2023-11-28T13:00,21.2,22.1,12,0.00,0.00
2023-11-28T14:00,21.7,22.7,0,0.00,0.00
2023-11-28T15:00,21.4,22.2,1,0.00,0.00
2023-11-28T16:00,21.0,22.0,2,0.00,0.00
2023-11-28T17:00,20.1,21.5,3,0.00,0.00
2023-11-28T18:00,19.1,20.7,2,0.00,0.00
2023-11-28T19:00,18.2,19.8,1,0.00,0.00
2023-11-28T20:00,17.5,19.0,0,0.00,0.00
2023-11-28T21:00,16.9,18.4,0,0.00,0.00
2023-11-28T22:00,16.5,18.0,0,0.00,0.00
2023-11-28T23:00,16.2,17.5,0,0.00,0.00
2023-11-29T00:00,16.1,17.4,0,0.00,0.00
2023-11-29T01:00,15.8,17.0,0,0.00,0.00
2023-11-29T02:00,15.5,16.7,0,0.00,0.00
2023-11-29T03:00,15.4,16.5,0,0.00,0.00
2023-11-29T04:00,15.1,16.1,0,0.00,0.00
2023-11-29T05:00,14.9,15.8,0,0.00,0.00
2023-11-29T06:00,14.6,15.3,0,0.00,0.00
2023-11-29T07:00,14.6,15.3,0,0.00,0.00
2023-11-29T08:00,16.1,17.2,0,0.00,0.00
2023-11-29T09:00,18.8,20.0,0,0.00,0.00
2023-11-29T10:00,21.0,22.3,0,0.00,0.00
2023-11-29T11:00,22.7,23.9,0,0.00,0.00
2023-11-29T12:00,23.6,24.7,0,0.00,0.00
2023-11-29T13:00,24.1,25.0,0,0.00,0.00
2023-11-29T14:00,24.1,24.8,0,0.00,0.00
2023-11-29T15:00,24.0,24.7,0,0.00,0.00
2023-11-29T16:00,23.5,24.0,0,0.00,0.00
2023-11-29T17:00,22.4,24.0,0,0.00,0.00
2023-11-29T18:00,21.4,22.7,0,0.00,0.00
2023-11-29T19:00,20.4,21.7,0,0.00,0.00
2023-11-29T20:00,19.6,21.0,0,0.00,0.00
2023-11-29T21:00,18.8,20.1,0,0.00,0.00
2023-11-29T22:00,18.1,19.4,0,0.00,0.00
2023-11-29T23:00,17.8,19.5,0,0.00,0.00
2023-11-30T00:00,17.5,19.0,1,0.00,0.00
2023-11-30T01:00,17.0,18.4,2,0.00,0.00
2023-11-30T02:00,16.4,17.8,3,0.30,0.00
2023-11-30T03:00,16.0,17.4,7,0.00,0.00
2023-11-30T04:00,15.8,17.1,12,0.00,0.00
2023-11-30T05:00,16.2,17.7,16,0.10,0.00
2023-11-30T06:00,16.0,17.1,29,0.00,0.00
2023-11-30T07:00,15.8,16.8,42,0.00,0.00
2023-11-30T08:00,17.2,18.5,55,0.00,0.00
2023-11-30T09:00,19.3,20.4,38,0.00,0.00
2023-11-30T10:00,21.4,22.7,20,0.00,0.00
2023-11-30T11:00,23.3,24.2,3,0.20,0.00
2023-11-30T12:00,23.4,24.2,2,0.20,0.00
2023-11-30T13:00,23.7,24.6,1,0.00,0.00
2023-11-30T14:00,23.3,24.3,0,0.00,0.00
2023-11-30T15:00,22.8,23.8,0,0.00,0.00
2023-11-30T16:00,21.6,22.7,0,0.10,0.00
2023-11-30T17:00,21.6,23.1,0,0.10,0.00
2023-11-30T18:00,19.7,21.5,2,0.00,0.00
2023-11-30T19:00,18.4,20.1,4,0.00,0.00
2023-11-30T20:00,17.6,19.2,6,0.00,0.00
2023-11-30T21:00,17.1,18.6,4,0.00,0.00
2023-11-30T22:00,16.7,18.0,2,0.00,0.00
2023-11-30T23:00,16.7,18.0,0,0.00,0.00
2023-12-01T00:00,16.4,17.8,0,0.00,0.00
2023-12-01T01:00,16.3,17.5,0,0.00,0.00
2023-12-01T02:00,15.8,16.8,0,0.00,0.00
2023-12-01T03:00,15.5,16.5,1,0.00,0.00
2023-12-01T04:00,15.4,16.4,2,0.00,0.00
2023-12-01T05:00,15.5,16.7,3,0.00,0.00
2023-12-01T06:00,15.4,16.6,2,0.00,0.00
2023-12-01T07:00,15.3,16.6,1,0.00,0.00
2023-12-01T08:00,16.6,18.1,0,0.00,0.00
2023-12-01T09:00,18.8,20.4,0,0.00,0.00
2023-12-01T10:00,21.1,22.8,0,0.00,0.00
2023-12-01T11:00,22.4,24.5,0,0.00,0.00
2023-12-01T12:00,23.1,24.8,0,0.10,0.00
2023-12-01T13:00,23.3,25.0,0,0.10,0.00
2023-12-01T14:00,23.4,24.8,0,0.10,0.00
2023-12-01T15:00,22.9,24.2,0,0.10,0.00
2023-12-01T16:00,22.4,23.7,0,0.00,0.00
2023-12-01T17:00,22.5,24.2,0,0.00,0.00
2023-12-01T18:00,21.2,23.0,0,0.00,0.00
2023-12-01T19:00,20.3,22.2,0,0.00,0.00
2023-12-01T20:00,19.5,21.4,0,0.00,0.00
2023-12-01T21:00,18.8,20.6,0,0.00,0.00
2023-12-01T22:00,18.2,20.0,0,0.00,0.00
2023-12-01T23:00,17.3,19.0,0,0.00,0.00
2023-12-02T00:00,16.9,18.4,0,0.00,0.00
2023-12-02T01:00,16.5,18.0,0,0.00,0.00
2023-12-02T02:00,16.2,17.6,0,0.00,0.00
2023-12-02T03:00,15.8,17.1,0,0.00,0.00
2023-12-02T04:00,15.5,16.7,0,0.00,0.00
2023-12-02T05:00,14.9,15.9,0,0.00,0.00
2023-12-02T06:00,14.6,15.6,0,0.00,0.00
2023-12-02T07:00,14.4,15.3,0,0.00,0.00
2023-12-02T08:00,15.6,16.7,0,0.00,0.00
2023-12-02T09:00,17.7,19.0,0,0.00,0.00
2023-12-02T10:00,20.0,21.3,0,0.00,0.00
2023-12-02T11:00,21.8,23.4,0,0.00,0.00
2023-12-02T12:00,23.1,24.7,0,0.00,0.00
2023-12-02T13:00,23.8,24.7,0,0.00,0.00
2023-12-02T14:00,24.0,24.5,0,0.00,0.00
2023-12-02T15:00,23.9,24.2,0,0.00,0.00
2023-12-02T16:00,23.3,23.7,0,0.00,0.00
2023-12-02T17:00,22.4,23.7,0,0.00,0.00
2023-12-02T18:00,21.0,22.5,0,0.00,0.00
2023-12-02T19:00,20.1,21.5,0,0.00,0.00
2023-12-02T20:00,19.4,20.8,0,0.00,0.00
2023-12-02T21:00,18.6,19.9,0,0.00,0.00
2023-12-02T22:00,18.0,19.3,0,0.00,0.00
2023-12-02T23:00,16.1,17.2,0,0.00,0.00
2023-12-03T00:00,15.4,16.4,0,0.00,0.00
2023-12-03T01:00,14.9,15.8,0,0.00,0.00
2023-12-03T02:00,14.5,15.3,0,0.00,0.00
2023-12-03T03:00,14.2,14.9,0,0.00,0.00
2023-12-03T04:00,13.7,14.3,0,0.00,0.00
2023-12-03T05:00,13.3,14.0,0,0.00,0.00
2023-12-03T06:00,13.0,13.5,0,0.00,0.00
2023-12-03T07:00,12.0,12.3,0,0.00,0.00
2023-12-03T08:00,12.2,12.6,0,0.00,0.00
2023-12-03T09:00,14.9,15.7,0,0.00,0.00
2023-12-03T10:00,18.5,19.3,0,0.00,0.00
2023-12-03T11:00,22.1,23.5,0,0.00,0.00
2023-12-03T12:00,23.5,24.7,0,0.00,0.00
2023-12-03T13:00,24.4,25.1,0,0.00,0.00
2023-12-03T14:00,24.4,24.8,0,0.00,0.00
2023-12-03T15:00,24.2,24.3,0,0.00,0.00
2023-12-03T16:00,23.6,23.9,0,0.00,0.00
2023-12-03T17:00,21.9,23.2,0,0.00,0.00
2023-12-03T18:00,20.4,21.8,0,0.00,0.00
2023-12-03T19:00,19.4,20.9,0,0.00,0.00
2023-12-03T20:00,18.8,20.2,0,0.00,0.00
2023-12-03T21:00,18.1,19.4,0,0.00,0.00
2023-12-03T22:00,17.6,18.7,0,0.00,0.00
2023-12-03T23:00,17.3,18.5,0,0.00,0.00
2023-12-04T00:00,17.0,18.1,0,0.00,0.00
2023-12-04T01:00,16.8,18.0,0,0.00,0.00
2023-12-04T02:00,16.4,17.4,0,0.20,0.00
2023-12-04T03:00,16.3,17.2,0,0.00,0.00
2023-12-04T04:00,16.0,16.8,0,0.00,0.00
2023-12-04T05:00,15.8,16.6,0,0.00,0.00
2023-12-04T06:00,15.7,16.4,0,0.00,0.00
2023-12-04T07:00,15.7,16.4,0,0.00,0.00
2023-12-04T08:00,16.6,17.3,0,0.00,0.00
2023-12-04T09:00,18.3,18.7,0,0.00,0.00
2023-12-04T10:00,20.3,20.9,0,0.00,0.00
2023-12-04T11:00,22.5,22.8,0,0.00,0.00
2023-12-04T12:00,23.7,23.5,0,0.00,0.00
2023-12-04T13:00,24.4,23.9,0,0.00,0.00
2023-12-04T14:00,24.5,23.5,0,0.00,0.00
2023-12-04T15:00,24.1,22.9,0,0.00,0.00
2023-12-04T16:00,23.2,22.0,0,0.00,0.00
2023-12-04T17:00,21.1,21.4,0,0.00,0.00
2023-12-04T18:00,19.3,19.7,0,0.00,0.00
2023-12-04T19:00,18.1,18.6,0,0.00,0.00
2023-12-04T20:00,17.1,17.6,0,0.00,0.00
2023-12-04T21:00,16.3,16.8,0,0.00,0.00
2023-12-04T22:00,15.7,16.2,0,0.00,0.00
2023-12-04T23:00,15.3,16.0,0,0.00,0.00
2023-12-05T00:00,14.8,15.2,0,0.00,0.00
2023-12-05T01:00,14.3,14.6,0,0.00,0.00
2023-12-05T02:00,13.7,13.9,0,0.00,0.00
2023-12-05T03:00,13.2,13.3,0,0.00,0.00
2023-12-05T04:00,12.9,12.9,0,0.00,0.00
2023-12-05T05:00,12.9,13.0,0,0.00,0.00
2023-12-05T06:00,12.7,12.7,0,0.00,0.00
2023-12-05T07:00,12.7,12.6,0,0.00,0.00
2023-12-05T08:00,14.1,14.3,0,0.00,0.00
2023-12-05T09:00,17.1,17.0,0,0.00,0.00
2023-12-05T10:00,19.8,19.7,0,0.00,0.00
2023-12-05T11:00,22.0,21.9,0,0.00,0.00
2023-12-05T12:00,23.2,22.9,0,0.00,0.00
2023-12-05T13:00,23.8,23.4,0,0.00,0.00
2023-12-05T14:00,24.0,23.1,0,0.00,0.00
2023-12-05T15:00,23.7,22.7,0,0.00,0.00
2023-12-05T16:00,22.8,22.1,0,0.00,0.00
2023-12-05T17:00,21.0,21.3,0,0.00,0.00
2023-12-05T18:00,19.3,19.7,0,0.00,0.00
2023-12-05T19:00,18.2,18.6,0,0.00,0.00
2023-12-05T20:00,17.3,17.7,0,0.00,0.00
